trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
12836010,11:30:00,11:30:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
12838070,09:40:00,09:40:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
12839070,24:01:00,24:01:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
12851020,22:36:00,22:36:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
12862070,15:10:00,15:10:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
1287080,09:00:00,09:00:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
12888080,11:06:24,11:06:24,7639,58,MONROEVILLE TO DOWNTOWN VIA OAKLAND,0,0,21541.22,0
12897010,14:13:10,14:13:10,7639,58,MONROEVILLE TO DOWNTOWN VIA OAKLAND,0,0,21541.22,0
12939020,24:42:00,24:42:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
1295080,19:12:00,19:12:00,29,9,MONROEVILLE TO FORBES HOSPITAL,0,0,5179.67,1
12954070,07:20:00,07:20:00,29,9,MONROEVILLE TO FORBES HOSPITAL,0,0,5179.67,1
12957020,17:35:00,17:35:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
1296020,08:34:00,08:34:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
12966020,16:32:08,16:32:08,7639,71,HOMEWOOD-SQUIRREL HILL TO BEECHWOOD-TILBURY,0,0,12655.27,0
12990070,24:53:00,24:53:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
1300070,18:00:00,18:00:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
13008020,10:19:00,10:19:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
13056020,23:18:00,23:18:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
13063010,17:15:00,17:15:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
13073010,09:06:24,09:06:24,7639,58,MONROEVILLE TO DOWNTOWN VIA OAKLAND,0,0,21541.22,0
1309080,05:59:00,05:59:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
13097020,11:33:00,11:33:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
13098070,26:01:00,26:01:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
13101020,19:11:15,19:11:15,7639,68,MONROEVILLE TO DOWNTOWN VIA OAKLAND,0,0,24086.24,0
13113020,06:25:19,06:25:19,7639,68,MONROEVILLE TO DOWNTOWN VIA OAKLAND,0,0,24086.24,0
13118010,23:21:00,23:21:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
13154020,16:05:00,16:05:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
13174070,19:37:00,19:37:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
13192070,14:24:00,14:24:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
132070,14:44:00,14:44:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
13209020,16:40:00,16:40:00,29,9,MONROEVILLE TO CCAC BOYCE,0,0,5179.67,1
13213010,22:07:10,22:07:10,7639,58,MONROEVILLE TO DOWNTOWN VIA OAKLAND,0,0,21541.22,0
13248020,14:18:00,14:18:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
13254070,08:08:15,08:08:15,7639,58,MONROEVILLE TO DOWNTOWN VIA OAKLAND,0,0,21541.22,0
13262020,17:27:00,17:27:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
13280020,18:35:00,18:35:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
13285070,15:27:00,15:27:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
13306010,16:16:10,16:16:10,7639,58,MONROEVILLE TO DOWNTOWN VIA OAKLAND,0,0,21541.22,0
13308070,11:03:00,11:03:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
13311020,19:01:00,19:01:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
13327010,18:12:00,18:12:00,29,9,MONROEVILLE TO FORBES HOSPITAL,0,0,5179.67,1
13333080,13:44:00,13:44:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
13389080,14:00:00,14:00:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
13406010,19:59:00,19:59:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
13411070,13:41:00,13:41:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
13416020,11:53:00,11:53:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
13426070,15:04:00,15:04:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
1347020,21:08:00,21:08:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
13528010,24:02:00,24:02:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
1353070,25:01:00,25:01:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
13551020,05:06:00,05:06:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
13553080,07:35:00,07:35:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
13564080,10:44:00,10:44:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
13572020,16:20:00,16:20:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
1358020,09:48:08,09:48:08,7639,71,HOMEWOOD-SQUIRREL HILL TO BEECHWOOD-TILBURY,0,0,12655.27,0
13583020,09:12:19,09:12:19,7639,68,MONROEVILLE TO DOWNTOWN VIA OAKLAND,0,0,24086.24,0
13605070,08:42:00,08:42:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
13612070,12:44:00,12:44:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
13634020,09:42:00,09:42:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
13641020,07:57:32,07:57:32,29,45,GREENFIELD TO CARNEGIE MELLON,0,0,13941.39,0
13646080,08:42:00,08:42:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
1366020,09:19:00,09:19:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
13665080,10:12:00,10:12:00,29,9,MONROEVILLE TO FORBES HOSPITAL,0,0,5179.67,1
13674020,13:05:00,13:05:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
13684070,13:50:00,13:50:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
13687070,11:35:00,11:35:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
1369070,19:44:00,19:44:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
1370020,20:40:00,20:40:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
13729070,24:01:00,24:01:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
13734020,09:06:00,09:06:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
13782020,17:34:00,17:34:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
13790020,14:48:00,14:48:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
13800020,20:48:00,20:48:00,29,9,MONROEVILLE TO CCAC BOYCE,0,0,5179.67,1
13814020,08:26:19,08:26:19,7639,68,MONROEVILLE TO DOWNTOWN VIA OAKLAND,0,0,24086.24,0
13819020,23:24:00,23:24:00,29,9,TRAFFORD TO FORBES HOSPITAL,0,0,5179.67,1
13855070,23:39:00,23:39:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
13892080,14:03:00,14:03:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
13902010,20:54:00,20:54:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
13926070,19:31:00,19:31:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
13929080,15:03:00,15:03:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
13939080,19:16:10,19:16:10,7639,58,MONROEVILLE TO DOWNTOWN VIA OAKLAND,0,0,21541.22,0
13953080,11:01:00,11:01:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
13958010,11:44:00,11:44:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
1396080,08:24:23,08:24:23,29,45,GREENFIELD TO CARNEGIE MELLON,0,0,13941.39,0
13961070,06:09:00,06:09:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
13964080,05:37:00,05:37:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
13968010,15:33:00,15:33:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
13978020,11:36:32,11:36:32,29,45,GREENFIELD TO CARNEGIE MELLON,0,0,13941.39,0
13994070,13:25:00,13:25:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
14004010,15:54:32,15:54:32,29,45,GREENFIELD TO CARNEGIE MELLON,0,0,13941.39,0
14019020,25:08:00,25:08:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
14020070,11:05:00,11:05:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
1402020,17:38:00,17:38:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
14036070,17:33:00,17:33:00,29,9,MONROEVILLE TO FORBES HOSPITAL,0,0,5179.67,1
14042020,09:13:00,09:13:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
1405070,15:00:00,15:00:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
1410020,10:00:00,10:00:00,29,9,MONROEVILLE TO CCAC BOYCE,0,0,5179.67,1
1421080,16:07:00,16:07:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
1424080,17:24:32,17:24:32,29,45,GREENFIELD TO CARNEGIE MELLON,0,0,13941.39,0
1428080,25:09:00,25:09:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
1437080,11:50:00,11:50:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
144080,20:10:00,20:10:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
1446020,17:12:00,17:12:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
1454070,21:35:00,21:35:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
1471010,13:18:15,13:18:15,7639,71,HOMEWOOD-SQUIRREL HILL TO MURRAY-FORBES,0,0,12655.27,0
1473020,15:18:00,15:18:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
1475070,20:03:00,20:03:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
1478070,16:01:23,16:01:23,29,45,GREENFIELD TO CARNEGIE MELLON,0,0,13941.39,0
15020,14:18:00,14:18:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
1503070,14:15:00,14:15:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
1529080,18:08:00,18:08:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
154070,08:29:00,08:29:00,29,9,MONROEVILLE TO FORBES HOSPITAL,0,0,5179.67,1
1555080,17:44:00,17:44:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
1557010,17:16:10,17:16:10,7639,58,MONROEVILLE TO DOWNTOWN VIA OAKLAND,0,0,21541.22,0
1586070,25:23:00,25:23:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
1587010,08:04:00,08:04:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
1591020,17:19:00,17:19:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
1607020,15:54:00,15:54:00,29,9,MONROEVILLE TO CCAC BOYCE,0,0,5179.67,1
1626010,24:05:00,24:05:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
1648020,15:08:00,15:08:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
1653070,08:30:23,08:30:23,29,45,GREENFIELD TO CARNEGIE MELLON,0,0,13941.39,0
1654070,11:18:00,11:18:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
1657070,15:57:00,15:57:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
1665080,14:07:00,14:07:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
1690080,20:54:00,20:54:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
1704020,14:43:00,14:43:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
1726080,13:33:00,13:33:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
1739020,06:46:00,06:46:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
1755010,23:44:00,23:44:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
1767020,13:45:00,13:45:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
1768020,11:04:00,11:04:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
1773020,07:56:24,07:56:24,7639,82,TRAFFORD TO DOWNTOWN VIA OAKLAND,0,0,29513.59,0
1774070,24:45:00,24:45:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
1786010,12:03:00,12:03:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
1802020,07:44:00,07:44:00,29,9,MONROEVILLE TO CCAC BOYCE,0,0,5179.67,1
1833020,14:46:00,14:46:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
1836020,06:14:00,06:14:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
1842070,21:28:00,21:28:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
1863080,19:22:00,19:22:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
1885020,13:35:00,13:35:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
1893070,17:24:00,17:24:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
1899020,15:06:00,15:06:00,29,9,TRAFFORD TO FORBES HOSPITAL,0,0,5179.67,1
1907010,09:39:00,09:39:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
1915010,16:07:00,16:07:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
1951070,18:33:00,18:33:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
198070,20:47:05,20:47:05,7639,58,MONROEVILLE TO DOWNTOWN VIA OAKLAND,0,0,21541.22,0
1993070,13:57:00,13:57:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
2004020,12:24:00,12:24:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
2014070,09:52:00,09:52:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
2016070,07:11:00,07:11:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
2024070,05:44:00,05:44:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
2034020,19:47:00,19:47:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
2036020,10:41:00,10:41:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
2046020,16:56:19,16:56:19,7639,68,MONROEVILLE TO DOWNTOWN VIA OAKLAND,0,0,24086.24,0
2054070,21:03:00,21:03:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
2055010,24:51:00,24:51:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
2068020,19:11:00,19:11:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
2074020,21:58:56,21:58:56,7639,82,TRAFFORD TO DOWNTOWN VIA OAKLAND,0,0,29513.59,0
2075080,19:36:00,19:36:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
2089020,12:45:00,12:45:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
209070,06:44:00,06:44:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
2099020,14:05:00,14:05:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
2100070,20:58:00,20:58:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
2106010,08:19:00,08:19:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
2113020,19:09:00,19:09:00,29,9,MONROEVILLE TO CCAC BOYCE,0,0,5179.67,1
2115070,15:35:00,15:35:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
2122080,22:02:00,22:02:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
2123070,19:49:00,19:49:00,29,9,MONROEVILLE TO FORBES HOSPITAL,0,0,5179.67,1
2141020,06:57:00,06:57:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
2146020,25:11:00,25:11:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
2150070,25:07:00,25:07:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
2156020,16:12:00,16:12:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
2166010,10:06:24,10:06:24,7639,58,MONROEVILLE TO DOWNTOWN VIA OAKLAND,0,0,21541.22,0
219080,08:19:00,08:19:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
2196070,13:01:00,13:01:00,29,9,MONROEVILLE TO FORBES HOSPITAL,0,0,5179.67,1
2199010,19:51:03,19:51:03,7639,71,HOMEWOOD-SQUIRREL HILL TO MURRAY-FORBES,0,0,12655.27,0
2202080,12:07:24,12:07:24,7639,58,MONROEVILLE TO DOWNTOWN VIA OAKLAND,0,0,21541.22,0
2223020,15:41:00,15:41:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
2262020,15:57:00,15:57:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
2265010,11:06:24,11:06:24,7639,58,MONROEVILLE TO DOWNTOWN VIA OAKLAND,0,0,21541.22,0
2280020,14:02:00,14:02:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
2283020,25:35:00,25:35:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
2295080,11:31:00,11:31:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
2306080,17:16:10,17:16:10,7639,58,MONROEVILLE TO DOWNTOWN VIA OAKLAND,0,0,21541.22,0
2328020,11:49:08,11:49:08,7639,71,HOMEWOOD-SQUIRREL HILL TO BEECHWOOD-TILBURY,0,0,12655.27,0
233020,09:29:00,09:29:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
234080,13:18:15,13:18:15,7639,71,HOMEWOOD-SQUIRREL HILL TO MURRAY-FORBES,0,0,12655.27,0
2352020,20:32:57,20:32:57,7639,71,HOMEWOOD-SQUIRREL HILL TO BEECHWOOD-TILBURY,0,0,12655.27,0
2354010,12:14:00,12:14:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
2355010,26:13:00,26:13:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
2358070,21:07:03,21:07:03,7639,71,HOMEWOOD-SQUIRREL HILL TO MURRAY-FORBES,0,0,12655.27,0
2359070,08:19:03,08:19:03,7639,71,HOMEWOOD-SQUIRREL HILL TO MURRAY-FORBES,0,0,12655.27,0
2387010,11:01:00,11:01:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
2393010,09:45:00,09:45:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
2395070,06:57:00,06:57:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
2402070,10:27:00,10:27:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
2410070,22:43:50,22:43:50,7639,71,HOMEWOOD-SQUIRREL HILL TO MURRAY-FORBES,0,0,12655.27,0
2414080,21:03:00,21:03:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
2435020,09:53:00,09:53:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
2437020,23:43:00,23:43:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
2451020,15:37:00,15:37:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
2466020,22:53:05,22:53:05,7639,68,MONROEVILLE TO DOWNTOWN VIA OAKLAND,0,0,24086.24,0
2477020,24:07:00,24:07:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
2481070,16:55:00,16:55:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
2489010,12:32:00,12:32:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
2493020,22:11:00,22:11:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
2512010,16:03:00,16:03:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
2527020,21:14:00,21:14:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
2540080,17:33:00,17:33:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
255080,12:54:32,12:54:32,29,45,GREENFIELD TO CARNEGIE MELLON,0,0,13941.39,0
2566020,24:33:05,24:33:05,7639,68,MONROEVILLE TO DOWNTOWN VIA OAKLAND,0,0,24086.24,0
2577070,09:31:00,09:31:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
2593020,14:17:00,14:17:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
2594080,11:00:00,11:00:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
2601010,07:12:00,07:12:00,29,9,MONROEVILLE TO FORBES HOSPITAL,0,0,5179.67,1
2605020,13:20:00,13:20:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
2630080,05:24:00,05:24:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
2639010,12:07:24,12:07:24,7639,58,MONROEVILLE TO DOWNTOWN VIA OAKLAND,0,0,21541.22,0
2665020,18:47:00,18:47:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
2669010,23:20:00,23:20:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
2677020,18:21:00,18:21:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
2687020,12:59:00,12:59:00,29,9,MONROEVILLE TO CCAC BOYCE,0,0,5179.67,1
2688010,12:30:00,12:30:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
2693080,18:14:00,18:14:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
2700070,09:05:00,09:05:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
2712070,12:40:00,12:40:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
2721070,20:37:00,20:37:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
2724010,16:13:00,16:13:00,29,9,MONROEVILLE TO FORBES HOSPITAL,0,0,5179.67,1
2729010,15:44:00,15:44:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
2740070,17:04:00,17:04:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
2744070,08:35:00,08:35:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
2751020,12:36:00,12:36:00,29,9,TRAFFORD TO FORBES HOSPITAL,0,0,5179.67,1
277080,16:31:00,16:31:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
2774070,19:59:00,19:59:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
2794080,17:13:00,17:13:00,29,9,MONROEVILLE TO FORBES HOSPITAL,0,0,5179.67,1
2806070,23:13:00,23:13:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
2814020,23:58:00,23:58:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
2837070,11:31:23,11:31:23,29,45,GREENFIELD TO CARNEGIE MELLON,0,0,13941.39,0
2839070,10:00:23,10:00:23,29,45,GREENFIELD TO CARNEGIE MELLON,0,0,13941.39,0
2849080,18:02:00,18:02:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
285070,15:40:00,15:40:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
2895010,24:39:00,24:39:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
2897010,11:12:00,11:12:00,29,9,MONROEVILLE TO FORBES HOSPITAL,0,0,5179.67,1
2902020,09:14:00,09:14:00,29,9,MONROEVILLE TO CCAC BOYCE,0,0,5179.67,1
2906020,11:24:00,11:24:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
29080,21:31:00,21:31:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
2914070,14:32:23,14:32:23,29,45,GREENFIELD TO CARNEGIE MELLON,0,0,13941.39,0
